Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,"University of Wales, Cardiff - UWC",67238529,42727.89,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,University College London GRANT,67238530,54667.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Digital Economy Digital Economy,University of Warwick,67238531,11838.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Warwick,67238531,9471.17,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,University of Warwick,67238531,26045.7,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,University of Manchester GRANT,67238532,46606.26,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Digital Economy Digital Economy,University College London GRANT,67238533,53183.93,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Oxford GRANT,67238534,52718.43,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,University of Edinburgh,67238535,58791.39,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,Loughborough University GRANT,67238536,8380.09,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,Loughborough University GRANT,67238536,33520.35,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Bristol GRANT,67238537,63452.16,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,University of York GRANT,67238539,47629.89,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,University College London GRANT,67238540,51124.96,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,University College London GRANT,67238541,51265.64,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,ICSTM,67238542,56022.26,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,University of Manchester GRANT,67238543,64201.83,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,University of Strathclyde GRANT,67238544,51657.53,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University College London GRANT,67238545,45969.06,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of St Andrews GRANT,67238546,22939.27,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of St Andrews GRANT,67238546,53784.77,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University College London GRANT,67238547,56778.38,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,ICSTM,67238548,49890.48,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Nottingham GRANT,67238549,10020.42,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Nottingham GRANT,67238549,56782.38,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Durham GRANT,67238550,59367.43,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Bristol GRANT,67238551,59027.04,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Oxford GRANT,67238552,54642.13,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,ICSTM,67238554,58385.79,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Exeter GRANT,67238555,59488.75,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University College London GRANT,67238556,63220.04,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Warwick,67238557,50361.45,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Manchester GRANT,67238558,55683.33,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,University of Bristol GRANT,67238559,29312.28,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Bristol GRANT,67238559,29312.27,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Warwick,67238560,54803.21,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Cambridge,67238561,53657.28,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Cambridge,67238562,54726.75,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Bristol GRANT,67238563,57507.26,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of St Andrews GRANT,67238564,350513.48,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,R H B N C GRANT,67238565,73935.04,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University College London GRANT,67238566,1114226.58,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Bath,67238567,340209.44,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Birmingham GRANT,67238568,336386.48,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Bristol GRANT,67238569,587922.06,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Cambridge,67238570,1074663.5,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,"University of Wales, Cardiff - UWC",67238571,208054.33,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Queen's University Belfast GRANT,67238572,316425.59,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,King's College London,67238573,157058.58,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Sheffield GRANT,67238574,605897.84,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Loughborough University GRANT,67238575,189907.51,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Strathclyde GRANT,67238576,248307.61,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Edinburgh,67238577,566797.86,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Surrey GRANT,67238578,194688.93,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Exeter GRANT,67238579,159545.86,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Sussex GRANT,67238580,68777.07,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Warwick,67238581,539250.88,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Nottingham GRANT,67238582,435224.82,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Oxford GRANT,67238583,833782.85,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Kent GRANT,67238584,50062.96,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Leeds GRANT,67238585,461653.7,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,Cranfield University,67238586,44146.83,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Healthcare Healthcare,University of Oxford GRANT,67238587,48528.91,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,University of Edinburgh,67238588,53845.5,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Healthcare Healthcare,Loughborough University GRANT,67238589,58531.95,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,University of Newcastle upon Tyne GRANT,67238590,27214.85,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,University of Newcastle upon Tyne GRANT,67238590,14654.15,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,University of Bath,67238591,44941.1,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Digital Economy Digital Economy,Queen Mary University of London,67238592,44498.69,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Warwick,67238593,40411.06,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,University of Cambridge,67238594,38989.04,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Healthcare Healthcare,University of Edinburgh,67238595,55476.11,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Leeds GRANT,67238596,8453.3,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Leeds GRANT,67238596,33813.19,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Southampton GRANT,67238598,37444.49,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Manchester GRANT,67238599,37355.93,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Birmingham GRANT,67238600,26689.37,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Birmingham GRANT,67238600,26689.38,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,ICSTM,67238601,50902.01,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Bristol GRANT,67238602,50563.23,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,King's College London,67238603,16228.67,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,King's College London,67238603,30138.93,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Cambridge,67238604,45826.95,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of St Andrews GRANT,67238605,5500.77,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of St Andrews GRANT,67238605,49506.93,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,University of Glasgow GRANT,67238606,44380.98,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Glasgow GRANT,67238606,14793.66,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,Queen's University Belfast GRANT,67238607,29810.47,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,Queen's University Belfast GRANT,67238607,7452.62,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Bath,67238608,0.03,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of St Andrews GRANT,67238609,23638.16,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Warwick,67238610,118190.8,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Surrey GRANT,67238611,59095.4,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Exeter GRANT,67238612,11819.08,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Birmingham GRANT,67238613,118190.8,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Manchester GRANT,67238614,224562.52,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,King's College London,67238615,23638.16,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,"University of Wales, Cardiff - UWC",67238616,35457.24,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Oxford GRANT,67238617,153648.04,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Edinburgh,67238618,118190.8,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Leeds GRANT,67238619,106371.72,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Sussex GRANT,67238620,11819.08,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Sheffield GRANT,67238621,118190.8,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Strathclyde GRANT,67238622,106371.72,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,R H B N C GRANT,67238623,23638.16,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,People Support,University of Nottingham GRANT,67238624,5625,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Cambridge,67238625,1952.9,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Dundee,67242065,2102.86,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Dundee,67242066,18194.94,GBP
BIS,EPSRC,23/10/2014,Storage & Archiving Costs,EPSRC Corporate Services,Pickfords Ltd,67247147,638.4,GBP
BIS,EPSRC,23/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,68461061,70,GBP
BIS,EPSRC,23/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,68474062,70,GBP
BIS,EPSRC,23/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,68477080,70,GBP
BIS,EPSRC,23/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,68477084,70,GBP
BIS,EPSRC,23/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,68519063,160,GBP
BIS,EPSRC,23/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,68519064,160,GBP
BIS,EPSRC,23/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,68519065,160,GBP
BIS,EPSRC,23/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,68519066,160,GBP
BIS,EPSRC,23/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,68519067,160,GBP
BIS,EPSRC,23/10/2014,Fees (Including College Members),Admin External Panel Member payments,Unspecified,68519068,160,GBP
BIS,EPSRC,23/10/2014,Marketing & PR,Communications and Stakeholder Engagement,Unspecified,68519442,3768.4,GBP
BIS,EPSRC,23/10/2014,T&S UK - Other Charges,Programme Delivery Energy,Unspecified,68527103,5,GBP
BIS,EPSRC,23/10/2014,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,68527103,9.64,GBP
BIS,EPSRC,23/10/2014,T&S UK - Other Charges,Director RB/UR,Unspecified,68527104,5,GBP
BIS,EPSRC,23/10/2014,T&S UK - Public Transport,Director RB/UR,Unspecified,68527104,21,GBP
BIS,EPSRC,23/10/2014,T&S UK - Subsistence,Director RB/UR,Unspecified,68527104,8.19,GBP
BIS,EPSRC,23/10/2014,T&S UK - Public Transport,Programme Delivery Maths,Unspecified,68527105,12,GBP
BIS,EPSRC,23/10/2014,T&S UK - Other Charges,Programme Delivery Capability,Unspecified,68527107,5,GBP
BIS,EPSRC,23/10/2014,T&S UK - Public Transport,Programme Delivery Capability,Unspecified,68527107,20,GBP
BIS,EPSRC,23/10/2014,T&S UK - Subsistence,Programme Delivery Capability,Unspecified,68527107,2.85,GBP
BIS,EPSRC,23/10/2014,T&S UK - Subsistence,Programme Delivery Capability,Unspecified,68527107,7.89,GBP
BIS,EPSRC,23/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,68527108,1.4,GBP
BIS,EPSRC,23/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,68527108,8,GBP
BIS,EPSRC,23/10/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,68527108,3.54,GBP
BIS,EPSRC,23/10/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,68528079,87.75,GBP
BIS,EPSRC,23/10/2014,Photocopy Costs,JRS,Premier Paper Group Ltd,68530100,38.69,GBP
BIS,EPSRC,23/10/2014,T&S UK - Mileage,Programme Delivery Physical Sciences,Unspecified,68530257,31.5,GBP
BIS,EPSRC,24/10/2014,Other Bought In Services,Peer Review Project,Reed Specialist Recruitment Ltd,67247102,2916,GBP
BIS,EPSRC,24/10/2014,Contract Staff,Digital Communications,Capita Business Services Ltd,67423070,2874.96,GBP
BIS,EPSRC,24/10/2014,Agency Staff,Communications and Stakeholder Engagement,Reed Specialist Recruitment Ltd,68275060,454.49,GBP
BIS,EPSRC,24/10/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,68304092,39.84,GBP
BIS,EPSRC,24/10/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Unspecified,68527109,20.2,GBP
BIS,EPSRC,24/10/2014,T&S UK - Vehicle Hire,Admin RCUK Strategy Unit,Enterprise Rent-A-Car UK Ltd,68562060,48.01,GBP
BIS,EPSRC,24/10/2014,T&S UK - Vehicle Hire,Programme Delivery Engineering,Enterprise Rent-A-Car UK Ltd,68562060,47.75,GBP
BIS,EPSRC,24/10/2014,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,68562060,212.17,GBP
BIS,EPSRC,24/10/2014,Photocopy Costs,JRS,Ricoh Uk Ltd,68620061,9518.84,GBP
BIS,EPSRC,24/10/2014,Other Staff Benefits,PSU HR,P&MM Limited,68627062,530,GBP
BIS,EPSRC,24/10/2014,Photocopy Costs,JRS,Oce (UK) Ltd,68667066,432.18,GBP
BIS,EPSRC,24/10/2014,T&S UK - Vehicle Hire,Programme Delivery Infrastructure,Better Motoring Services,68671231,213.6,GBP
BIS,EPSRC,24/10/2014,Storage & Archiving Costs,PSU HR,Dennis's Removals,68686064,390,GBP
BIS,EPSRC,24/10/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,68701060,1.67,GBP
BIS,EPSRC,24/10/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,68701060,8.33,GBP
BIS,EPSRC,24/10/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,68701060,166.48,GBP
